EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-26T18:59:52.724551+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-26T18:59:52.724551+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-03-30T19:12:31.724551+00:00,user-048,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.72.32,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T19:12:31.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-048 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T18:43:50.724551+00:00,user-069,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.176.55,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T18:43:50.724551+00:00 kms.amazonaws.com DisableKey by user-069 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-26T18:17:31.724551+00:00,user-021,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,3.91.129.50,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T18:17:31.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-021 in us-west-2; MFA=True; S3 public access block enabled
2026-03-30T18:05:04.724551+00:00,user-071,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.148.172,True,IAM User,User logged in with MFA,Compliant,2026-03-30T18:05:04.724551+00:00 signin.amazonaws.com ConsoleLogin by user-071 in ap-south-1; MFA=True; User logged in with MFA
2026-03-28T02:21:01.724551+00:00,user-026,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,192.168.65.172,True,IAM User,User logged in with MFA,Compliant,2026-03-28T02:21:01.724551+00:00 signin.amazonaws.com ConsoleLogin by user-026 in ap-south-1; MFA=True; User logged in with MFA
2026-03-26T10:20:36.724551+00:00,user-037,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.248.116,True,IAM User,User logged in with MFA,Compliant,2026-03-26T10:20:36.724551+00:00 signin.amazonaws.com ConsoleLogin by user-037 in us-east-1; MFA=True; User logged in with MFA
2026-03-30T22:42:43.724551+00:00,root,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.186.207,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T22:42:43.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by root in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-27T21:12:48.724551+00:00,user-022,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.113.183,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T21:12:48.724551+00:00 kms.amazonaws.com DisableKey by user-022 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-25T17:06:08.724551+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.245.119,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-25T17:06:08.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-26T05:10:47.724551+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.41.216,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-26T05:10:47.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T06:39:20.724551+00:00,user-069,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.38.229,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T06:39:20.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-069 in us-west-2; MFA=True; S3 public access block enabled
2026-03-26T15:57:14.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.133.140,True,IAM User,User logged in with MFA,Compliant,2026-03-26T15:57:14.724551+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=True; User logged in with MFA
2026-03-28T12:32:07.724551+00:00,user-061,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.114.229,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T12:32:07.724551+00:00 iam.amazonaws.com CreateAccessKey by user-061 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-30T03:56:44.724551+00:00,user-018,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.46.102,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-30T03:56:44.724551+00:00 s3.amazonaws.com PutBucketAcl by user-018 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-30T07:44:10.724551+00:00,user-031,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.228.41,True,IAM User,User logged in with MFA,Compliant,2026-03-30T07:44:10.724551+00:00 signin.amazonaws.com ConsoleLogin by user-031 in us-west-2; MFA=True; User logged in with MFA
2026-03-24T13:45:22.724551+00:00,user-062,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.249.60,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T13:45:22.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-062 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-26T14:12:37.724551+00:00,user-030,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.184.100,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-26T14:12:37.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-030 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T00:22:32.724551+00:00,user-006,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.140.214,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T00:22:32.724551+00:00 kms.amazonaws.com DisableKey by user-006 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T15:41:35.724551+00:00,user-070,CreateAccessKey,iam.amazonaws.com,us-west-2,us-west-2,54.240.187.151,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T15:41:35.724551+00:00 iam.amazonaws.com CreateAccessKey by user-070 in us-west-2; MFA=False; Long-lived IAM access key created without approval
2026-03-28T15:35:48.724551+00:00,user-067,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.207.91,True,IAM User,User logged in with MFA,Compliant,2026-03-28T15:35:48.724551+00:00 signin.amazonaws.com ConsoleLogin by user-067 in eu-west-1; MFA=True; User logged in with MFA
2026-03-24T03:54:17.724551+00:00,user-063,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.71.113,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-24T03:54:17.724551+00:00 s3.amazonaws.com PutBucketAcl by user-063 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-26T15:35:30.724551+00:00,user-066,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.95.41,True,IAM User,User logged in with MFA,Compliant,2026-03-26T15:35:30.724551+00:00 signin.amazonaws.com ConsoleLogin by user-066 in eu-west-1; MFA=True; User logged in with MFA
2026-03-28T02:10:04.724551+00:00,user-030,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.246.173,True,IAM User,User logged in with MFA,Compliant,2026-03-28T02:10:04.724551+00:00 signin.amazonaws.com ConsoleLogin by user-030 in ap-south-1; MFA=True; User logged in with MFA
2026-03-24T08:31:15.724551+00:00,user-021,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.22.33,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T08:31:15.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-021 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-31T00:40:06.724551+00:00,user-018,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.28.43,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T00:40:06.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-018 in us-east-1; MFA=True; S3 public access block enabled
2026-03-30T22:08:41.724551+00:00,user-067,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.145.243,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T22:08:41.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-067 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-26T03:39:51.724551+00:00,user-061,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,172.16.210.154,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T03:39:51.724551+00:00 kms.amazonaws.com DisableKey by user-061 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-26T02:50:07.724551+00:00,user-066,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.232.153,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T02:50:07.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-066 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-25T16:29:34.724551+00:00,user-049,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.8.52,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-25T16:29:34.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-049 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-26T05:39:39.724551+00:00,user-020,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,54.240.19.225,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T05:39:39.724551+00:00 kms.amazonaws.com DisableKey by user-020 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T22:26:45.724551+00:00,user-016,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,172.16.0.230,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-29T22:26:45.724551+00:00 iam.amazonaws.com CreateAccessKey by user-016 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-28T13:51:47.724551+00:00,user-067,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.219.59,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T13:51:47.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-067 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-31T01:47:25.724551+00:00,user-049,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,10.0.217.35,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T01:47:25.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-049 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-30T16:21:22.724551+00:00,user-011,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.131.49,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T16:21:22.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-011 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-30T09:22:28.724551+00:00,user-074,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,10.0.192.168,True,IAM User,User logged in with MFA,Compliant,2026-03-30T09:22:28.724551+00:00 signin.amazonaws.com ConsoleLogin by user-074 in us-east-1; MFA=True; User logged in with MFA
2026-03-25T09:01:39.724551+00:00,user-053,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.218.167,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-25T09:01:39.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-053 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T22:27:18.724551+00:00,user-069,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.141.254,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T22:27:18.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-069 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-26T06:02:20.724551+00:00,user-053,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.247.65,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T06:02:20.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-053 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-25T18:11:54.724551+00:00,user-045,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,10.0.117.115,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-25T18:11:54.724551+00:00 iam.amazonaws.com CreateAccessKey by user-045 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T06:02:55.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.173.206,False,Root Account,Root login without MFA,Non-Compliant,2026-03-30T06:02:55.724551+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-24T03:31:26.724551+00:00,user-021,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.74.121,True,IAM User,User logged in with MFA,Compliant,2026-03-24T03:31:26.724551+00:00 signin.amazonaws.com ConsoleLogin by user-021 in ap-south-1; MFA=True; User logged in with MFA
2026-03-27T06:36:50.724551+00:00,user-012,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.189.21,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-27T06:36:50.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-012 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-24T18:43:13.724551+00:00,user-052,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,172.16.253.113,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-24T18:43:13.724551+00:00 kms.amazonaws.com DisableKey by user-052 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-30T06:41:27.724551+00:00,user-025,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,3.91.118.158,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T06:41:27.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-025 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-24T02:04:00.724551+00:00,user-047,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.44.71,True,IAM User,User logged in with MFA,Compliant,2026-03-24T02:04:00.724551+00:00 signin.amazonaws.com ConsoleLogin by user-047 in us-west-2; MFA=True; User logged in with MFA
2026-03-26T12:19:39.724551+00:00,user-051,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.7.189,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-26T12:19:39.724551+00:00 s3.amazonaws.com PutBucketAcl by user-051 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-30T20:50:12.724551+00:00,user-071,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.178.89,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-30T20:50:12.724551+00:00 s3.amazonaws.com CreateBucket by user-071 in eu-west-1; MFA=False; Public S3 bucket created
2026-03-29T14:26:28.724551+00:00,user-029,PutBucketAcl,s3.amazonaws.com,us-west-2,us-west-2,54.240.2.67,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T14:26:28.724551+00:00 s3.amazonaws.com PutBucketAcl by user-029 in us-west-2; MFA=False; Bucket ACL set to public-read
2026-03-30T04:32:30.724551+00:00,user-072,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.174.243,True,IAM User,User logged in with MFA,Compliant,2026-03-30T04:32:30.724551+00:00 signin.amazonaws.com ConsoleLogin by user-072 in us-east-1; MFA=True; User logged in with MFA
2026-03-29T10:56:55.724551+00:00,user-069,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.247.198,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T10:56:55.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-069 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-24T09:56:58.724551+00:00,user-059,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,54.240.59.67,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-24T09:56:58.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-059 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-29T02:06:38.724551+00:00,user-030,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.4.180,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T02:06:38.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-030 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-28T22:10:48.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.38.142,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T22:10:48.724551+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA
2026-03-26T17:38:42.724551+00:00,user-041,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.137.47,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-26T17:38:42.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-041 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-26T22:23:28.724551+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.135.53,False,Root Account,Root login without MFA,Non-Compliant,2026-03-26T22:23:28.724551+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-25T09:03:30.724551+00:00,user-046,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,10.0.40.174,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-25T09:03:30.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-046 in us-west-2; MFA=True; S3 public access block enabled
2026-03-29T22:27:38.724551+00:00,user-001,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.161.127,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-29T22:27:38.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-001 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-26T07:14:54.724551+00:00,user-036,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,3.91.143.102,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-26T07:14:54.724551+00:00 iam.amazonaws.com CreateAccessKey by user-036 in ap-south-1; MFA=False; Long-lived IAM access key created without approval
2026-03-29T21:18:13.724551+00:00,user-007,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.16.129,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T21:18:13.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-007 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-30T08:55:16.724551+00:00,user-059,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,54.240.161.177,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T08:55:16.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-059 in us-east-1; MFA=True; S3 public access block enabled
2026-03-28T00:46:23.724551+00:00,user-049,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,192.168.132.48,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T00:46:23.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-049 in us-east-1; MFA=True; S3 public access block enabled
2026-03-28T05:55:01.724551+00:00,user-035,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.94.128,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T05:55:01.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-035 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-28T22:39:50.724551+00:00,user-048,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.230.47,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T22:39:50.724551+00:00 kms.amazonaws.com DisableKey by user-048 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-26T22:39:58.724551+00:00,user-013,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.221.220,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T22:39:58.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-013 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-24T04:49:14.724551+00:00,user-020,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.215.128,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-24T04:49:14.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-020 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-27T03:05:04.724551+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.24.102,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T03:05:04.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T04:03:01.724551+00:00,user-008,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,54.240.49.116,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T04:03:01.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-008 in us-west-2; MFA=True; S3 public access block enabled
2026-03-30T21:11:48.724551+00:00,user-047,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.131.89,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-30T21:11:48.724551+00:00 s3.amazonaws.com PutBucketAcl by user-047 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-03-31T01:43:28.724551+00:00,user-045,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.89.251,True,IAM User,User logged in with MFA,Compliant,2026-03-31T01:43:28.724551+00:00 signin.amazonaws.com ConsoleLogin by user-045 in us-west-2; MFA=True; User logged in with MFA
2026-03-29T12:09:39.724551+00:00,user-042,PutBucketAcl,s3.amazonaws.com,ap-south-1,ap-south-1,10.0.195.158,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T12:09:39.724551+00:00 s3.amazonaws.com PutBucketAcl by user-042 in ap-south-1; MFA=False; Bucket ACL set to public-read
2026-03-29T04:50:45.724551+00:00,user-022,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.207.218,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T04:50:45.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-022 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-26T20:27:22.724551+00:00,user-021,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,192.168.162.168,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-26T20:27:22.724551+00:00 s3.amazonaws.com CreateBucket by user-021 in eu-west-1; MFA=False; Public S3 bucket created
2026-03-29T11:34:08.724551+00:00,user-051,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,192.168.230.106,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T11:34:08.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-051 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T03:16:50.724551+00:00,user-017,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.107.43,True,IAM User,User logged in with MFA,Compliant,2026-03-27T03:16:50.724551+00:00 signin.amazonaws.com ConsoleLogin by user-017 in us-west-2; MFA=True; User logged in with MFA
2026-03-30T17:43:33.724551+00:00,user-009,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.13.198,True,IAM User,User logged in with MFA,Compliant,2026-03-30T17:43:33.724551+00:00 signin.amazonaws.com ConsoleLogin by user-009 in ap-south-1; MFA=True; User logged in with MFA
2026-03-25T23:12:35.724551+00:00,user-014,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,10.0.199.80,True,IAM User,User logged in with MFA,Compliant,2026-03-25T23:12:35.724551+00:00 signin.amazonaws.com ConsoleLogin by user-014 in eu-west-1; MFA=True; User logged in with MFA
2026-03-25T16:13:13.724551+00:00,user-057,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.87.8,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-25T16:13:13.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-057 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-29T18:03:46.724551+00:00,user-042,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.139.141,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T18:03:46.724551+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-042 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T10:27:06.724551+00:00,user-059,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,3.91.158.233,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T10:27:06.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-059 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-27T19:39:22.724551+00:00,user-012,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.211.67,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T19:39:22.724551+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-012 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-28T06:08:48.724551+00:00,user-001,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.240.137,True,IAM User,User logged in with MFA,Compliant,2026-03-28T06:08:48.724551+00:00 signin.amazonaws.com ConsoleLogin by user-001 in us-west-2; MFA=True; User logged in with MFA
2026-03-24T04:38:35.724551+00:00,user-062,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,54.240.149.153,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-24T04:38:35.724551+00:00 kms.amazonaws.com DisableKey by user-062 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
