EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog
2026-03-29T10:38:03.138790+00:00,user-036,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.52.174,True,IAM User,User logged in with MFA,Compliant,2026-03-29T10:38:03.138790+00:00 signin.amazonaws.com ConsoleLogin by user-036 in us-west-2; MFA=True; User logged in with MFA
2026-04-02T16:28:10.138790+00:00,user-023,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,54.240.16.47,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-02T16:28:10.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-023 in us-east-1; MFA=True; S3 public access block enabled
2026-04-01T18:08:37.138790+00:00,user-073,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.169.191,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T18:08:37.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-073 in us-east-1; MFA=True; S3 public access block enabled
2026-03-27T19:27:45.138790+00:00,user-041,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,192.168.228.3,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T19:27:45.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-041 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-29T20:22:35.138790+00:00,user-009,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,10.0.0.13,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T20:22:35.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-009 in eu-west-1; MFA=True; S3 public access block enabled
2026-04-01T17:14:23.138790+00:00,user-022,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,54.240.179.140,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T17:14:23.138790+00:00 kms.amazonaws.com DisableKey by user-022 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T16:59:47.138790+00:00,user-074,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,54.240.37.205,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T16:59:47.138790+00:00 kms.amazonaws.com DisableKey by user-074 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T21:40:42.138790+00:00,user-003,PutBucketAcl,s3.amazonaws.com,eu-west-1,eu-west-1,10.0.37.88,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T21:40:42.138790+00:00 s3.amazonaws.com PutBucketAcl by user-003 in eu-west-1; MFA=False; Bucket ACL set to public-read
2026-04-02T08:57:29.138790+00:00,user-021,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.173.153,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-02T08:57:29.138790+00:00 kms.amazonaws.com DisableKey by user-021 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T17:40:42.138790+00:00,user-004,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.222.41,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-28T17:40:42.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-004 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-31T16:49:51.138790+00:00,user-027,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.135.170,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T16:49:51.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-027 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-31T12:03:37.138790+00:00,user-013,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.251.40,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T12:03:37.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-013 in us-east-1; MFA=True; S3 public access block enabled
2026-03-30T07:24:47.138790+00:00,user-055,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.245.52,True,IAM User,User logged in with MFA,Compliant,2026-03-30T07:24:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-055 in us-east-1; MFA=True; User logged in with MFA
2026-03-27T17:29:06.138790+00:00,user-022,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.59.79,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T17:29:06.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-022 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-27T20:09:53.138790+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.198.48,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-27T20:09:53.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-01T03:27:39.138790+00:00,user-048,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,10.0.134.113,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T03:27:39.138790+00:00 kms.amazonaws.com DisableKey by user-048 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T13:38:21.138790+00:00,user-035,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,10.0.43.172,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T13:38:21.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-035 in us-east-1; MFA=True; S3 public access block enabled
2026-03-31T10:22:20.138790+00:00,user-030,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,3.91.214.248,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T10:22:20.138790+00:00 kms.amazonaws.com DisableKey by user-030 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T12:20:27.138790+00:00,user-074,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.40.102,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T12:20:27.138790+00:00 kms.amazonaws.com DisableKey by user-074 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T04:39:14.138790+00:00,user-065,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,54.240.88.243,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T04:39:14.138790+00:00 s3.amazonaws.com CreateBucket by user-065 in us-west-2; MFA=False; Public S3 bucket created
2026-03-27T06:02:58.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,54.240.40.253,False,Root Account,Root login without MFA,Non-Compliant,2026-03-27T06:02:58.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-30T14:45:11.138790+00:00,user-019,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,10.0.44.100,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T14:45:11.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-019 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-26T21:13:14.138790+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.214.29,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-26T21:13:14.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T00:23:16.138790+00:00,user-073,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.51.202,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T00:23:16.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-073 in us-east-1; MFA=True; S3 public access block enabled
2026-03-31T09:11:20.138790+00:00,user-053,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,54.240.242.10,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T09:11:20.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-053 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T04:54:56.138790+00:00,user-019,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,54.240.169.177,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T04:54:56.138790+00:00 kms.amazonaws.com DisableKey by user-019 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-26T23:30:45.138790+00:00,user-035,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,192.168.155.80,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-26T23:30:45.138790+00:00 kms.amazonaws.com DisableKey by user-035 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T08:45:43.138790+00:00,user-013,DisableKey,kms.amazonaws.com,us-west-2,us-west-2,192.168.226.199,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T08:45:43.138790+00:00 kms.amazonaws.com DisableKey by user-013 in us-west-2; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T00:21:34.138790+00:00,user-054,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,54.240.108.234,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T00:21:34.138790+00:00 s3.amazonaws.com PutBucketAcl by user-054 in us-east-1; MFA=False; Bucket ACL set to public-read
2026-03-27T09:59:26.138790+00:00,user-067,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.81.17,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-27T09:59:26.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-067 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-28T20:13:26.138790+00:00,user-018,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,172.16.102.215,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T20:13:26.138790+00:00 kms.amazonaws.com DisableKey by user-018 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T02:35:10.138790+00:00,user-059,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,172.16.140.95,True,IAM User,User logged in with MFA,Compliant,2026-03-31T02:35:10.138790+00:00 signin.amazonaws.com ConsoleLogin by user-059 in us-east-1; MFA=True; User logged in with MFA
2026-03-27T02:31:17.138790+00:00,user-051,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,172.16.190.126,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-27T02:31:17.138790+00:00 iam.amazonaws.com CreateAccessKey by user-051 in us-east-1; MFA=False; Long-lived IAM access key created without approval
2026-03-30T21:53:21.138790+00:00,user-061,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.132.192,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T21:53:21.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-061 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-31T10:12:53.138790+00:00,user-037,CreateBucket,s3.amazonaws.com,us-east-1,us-east-1,10.0.83.219,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-31T10:12:53.138790+00:00 s3.amazonaws.com CreateBucket by user-037 in us-east-1; MFA=False; Public S3 bucket created
2026-03-29T05:50:03.138790+00:00,user-029,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,192.168.209.132,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T05:50:03.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-029 in us-west-2; MFA=True; S3 public access block enabled
2026-03-28T20:04:04.138790+00:00,user-061,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.4.58,True,IAM User,User logged in with MFA,Compliant,2026-03-28T20:04:04.138790+00:00 signin.amazonaws.com ConsoleLogin by user-061 in us-west-2; MFA=True; User logged in with MFA
2026-03-31T07:16:33.138790+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.235.65,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-31T07:16:33.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-03-27T23:25:12.138790+00:00,user-067,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,10.0.191.144,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T23:25:12.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-067 in ap-south-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T13:56:09.138790+00:00,user-039,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,10.0.172.254,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T13:56:09.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-039 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T08:38:55.138790+00:00,user-036,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.76.133,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T08:38:55.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-036 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T10:22:36.138790+00:00,user-052,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,10.0.254.76,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T10:22:36.138790+00:00 s3.amazonaws.com CreateBucket by user-052 in eu-west-1; MFA=False; Public S3 bucket created
2026-03-27T03:54:24.138790+00:00,user-052,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.97.88,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-27T03:54:24.138790+00:00 kms.amazonaws.com DisableKey by user-052 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T02:02:21.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,3.91.153.217,False,Root Account,Root login without MFA,Non-Compliant,2026-03-31T02:02:21.138790+00:00 signin.amazonaws.com ConsoleLogin by root in ap-south-1; MFA=False; Root login without MFA
2026-04-01T10:44:39.138790+00:00,user-038,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,172.16.132.186,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T10:44:39.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-038 in us-east-1; MFA=True; S3 public access block enabled
2026-03-29T10:21:19.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,192.168.114.191,False,Root Account,Root login without MFA,Non-Compliant,2026-03-29T10:21:19.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA
2026-03-29T21:30:46.138790+00:00,user-043,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,3.91.150.119,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-29T21:30:46.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-043 in eu-west-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-01T11:09:48.138790+00:00,user-007,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.61.223,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T11:09:48.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-007 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-03-28T13:32:12.138790+00:00,user-053,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,172.16.102.88,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-28T13:32:12.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-053 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-28T22:09:07.138790+00:00,user-019,DisableKey,kms.amazonaws.com,eu-west-1,eu-west-1,10.0.249.86,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T22:09:07.138790+00:00 kms.amazonaws.com DisableKey by user-019 in eu-west-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-26T18:59:32.138790+00:00,user-041,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,54.240.140.54,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T18:59:32.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-041 in us-east-1; MFA=True; S3 public access block enabled
2026-04-01T16:13:08.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.66.158,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T16:13:08.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-04-01T12:40:20.138790+00:00,user-052,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,54.240.2.10,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T12:40:20.138790+00:00 kms.amazonaws.com DisableKey by user-052 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-02T04:17:39.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.9.174,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T04:17:39.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-03-30T12:31:22.138790+00:00,user-029,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.52.99,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-30T12:31:22.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-029 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-27T06:56:09.138790+00:00,user-022,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.148.117,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T06:56:09.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-022 in us-east-1; MFA=True; Security group updated with restricted source CIDR
2026-03-31T23:56:00.138790+00:00,user-068,CreateAccessKey,iam.amazonaws.com,eu-west-1,eu-west-1,172.16.175.231,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T23:56:00.138790+00:00 iam.amazonaws.com CreateAccessKey by user-068 in eu-west-1; MFA=False; Long-lived IAM access key created without approval
2026-03-26T23:11:23.138790+00:00,user-022,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.114.187,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-26T23:11:23.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-022 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-28T05:29:34.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.19.97,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T05:29:34.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA
2026-03-27T07:35:20.138790+00:00,user-069,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,10.0.10.13,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-27T07:35:20.138790+00:00 s3.amazonaws.com PutBucketAcl by user-069 in us-east-1; MFA=False; Bucket ACL set to public-read
2026-03-28T05:37:08.138790+00:00,user-057,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.129.122,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-28T05:37:08.138790+00:00 kms.amazonaws.com DisableKey by user-057 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T20:12:25.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,10.0.138.160,False,Root Account,Root login without MFA,Non-Compliant,2026-03-31T20:12:25.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA
2026-04-01T22:37:45.138790+00:00,user-054,PutBucketPublicAccessBlock,s3.amazonaws.com,us-east-1,us-east-1,3.91.60.73,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T22:37:45.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-054 in us-east-1; MFA=True; S3 public access block enabled
2026-03-29T03:48:02.138790+00:00,user-064,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.103.92,True,IAM User,User logged in with MFA,Compliant,2026-03-29T03:48:02.138790+00:00 signin.amazonaws.com ConsoleLogin by user-064 in us-west-2; MFA=True; User logged in with MFA
2026-04-02T09:16:35.138790+00:00,user-021,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,54.240.106.177,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-04-02T09:16:35.138790+00:00 s3.amazonaws.com PutBucketAcl by user-021 in us-east-1; MFA=False; Bucket ACL set to public-read
2026-03-26T21:19:58.138790+00:00,user-031,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,10.0.56.214,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-26T21:19:58.138790+00:00 s3.amazonaws.com PutBucketAcl by user-031 in us-east-1; MFA=False; Bucket ACL set to public-read
2026-04-01T22:39:51.138790+00:00,user-020,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,10.0.51.232,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T22:39:51.138790+00:00 kms.amazonaws.com DisableKey by user-020 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-29T22:33:05.138790+00:00,user-059,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.25.26,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-29T22:33:05.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-059 in eu-west-1; MFA=True; S3 public access block enabled
2026-03-30T12:42:07.138790+00:00,user-038,CreateBucket,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.59.25,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-30T12:42:07.138790+00:00 s3.amazonaws.com CreateBucket by user-038 in eu-west-1; MFA=False; Public S3 bucket created
2026-03-28T19:17:05.138790+00:00,user-002,CreateBucket,s3.amazonaws.com,us-west-2,us-west-2,192.168.183.229,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T19:17:05.138790+00:00 s3.amazonaws.com CreateBucket by user-002 in us-west-2; MFA=False; Public S3 bucket created
2026-03-30T21:26:40.138790+00:00,user-012,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,eu-west-1,eu-west-1,172.16.58.103,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T21:26:40.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-012 in eu-west-1; MFA=True; Security group updated with restricted source CIDR
2026-04-01T12:55:06.138790+00:00,user-035,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,54.240.85.29,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T12:55:06.138790+00:00 kms.amazonaws.com DisableKey by user-035 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-31T18:47:46.138790+00:00,user-021,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.247.206,True,IAM User,User logged in with MFA,Compliant,2026-03-31T18:47:46.138790+00:00 signin.amazonaws.com ConsoleLogin by user-021 in us-east-1; MFA=True; User logged in with MFA
2026-03-31T02:04:08.138790+00:00,user-024,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,3.91.14.221,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-03-31T02:04:08.138790+00:00 kms.amazonaws.com DisableKey by user-024 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-03-28T02:30:53.138790+00:00,user-062,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.225.12,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T02:30:53.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-062 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-30T20:09:23.138790+00:00,user-002,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.48.111,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T20:09:23.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-002 in us-west-2; MFA=True; Security group updated with restricted source CIDR
2026-03-31T09:43:22.138790+00:00,user-062,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.27.3,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T09:43:22.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-062 in eu-west-1; MFA=True; S3 public access block enabled
2026-04-01T18:02:30.138790+00:00,user-065,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.38.193,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T18:02:30.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-065 in ap-south-1; MFA=True; S3 public access block enabled
2026-03-27T08:17:06.138790+00:00,user-043,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.114.141,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-27T08:17:06.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-043 in eu-west-1; MFA=True; S3 public access block enabled
2026-04-01T07:20:25.138790+00:00,user-031,DisableKey,kms.amazonaws.com,us-east-1,us-east-1,54.240.229.23,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T07:20:25.138790+00:00 kms.amazonaws.com DisableKey by user-031 in us-east-1; MFA=True; Unused KMS key disabled per key lifecycle policy
2026-04-01T18:29:23.138790+00:00,user-041,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,10.0.52.104,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-04-01T18:29:23.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-041 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22
2026-04-01T21:41:00.138790+00:00,user-012,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.105.168,True,IAM User,User logged in with MFA,Compliant,2026-04-01T21:41:00.138790+00:00 signin.amazonaws.com ConsoleLogin by user-012 in eu-west-1; MFA=True; User logged in with MFA
